Country.Name,iso3c,year,total_building_stock_m2,Construction Comparative,Total_Cost,Construction_Intensity,Building_Intensity,Embodied_Carbon_Buildings,Embodied_Carbon_Construction
Switzerland,CHE,2048,1640590594.80564,2576.8,4227473844695.1733,260131.742965,1840738.808402,7781675167.434814,1099700139.5595052
Switzerland,CHE,2049,1656988722.86156,2576.8,4269728541069.6685,260131.742965,1840738.808402,7859455026.888592,1110691927.3758597
Switzerland,CHE,2050,1673550754.456,2576.8,4312405584082.221,260131.742965,1840738.808402,7938012316.18964,1121793580.9593072
Tajikistan,TJK,2023,80551211.7078828,831.14,66949334098.88972,429531.0633,4688629.699,313900636.1843277,28756818.662723046
Tajikistan,TJK,2024,84853411.0671557,831.14,70525064074.35579,429531.0633,4688629.699,330665909.9429025,30292705.76115867
Tajikistan,TJK,2025,89385388.712,831.14,74291771974.09167,429531.0633,4688629.699,348326608.46906215,31910623.810472738
Tajikistan,TJK,2026,93027224.7872605,831.14,77318647609.68369,429531.0633,4688629.699,362518507.4692783,33210760.920705438
Tajikistan,TJK,2027,96817440.4823916,831.14,80468847482.53494,429531.0633,4688629.699,377288628.1509147,34563869.62169876
Tajikistan,TJK,2028,100762081.240169,831.14,83747396201.95407,429531.0633,4688629.699,392660529.0464017,35972108.13923171
Tajikistan,TJK,2029,104867438.813331,831.14,87159523095.31192,429531.0633,4688629.699,408658728.5353558,37437722.631850235
Tajikistan,TJK,2030,109140061.3,831.14,90710670548.88199,429531.0633,4688629.699,425308743.9516927,38963050.77351727
Tajikistan,TJK,2031,113780203.294866,831.14,94567278166.49492,429531.0633,4688629.699,443390948.9650223,40619583.544241436
Tajikistan,TJK,2032,118617623.149722,831.14,98587851304.65994,429531.0633,4688629.699,462241927.5876245,42346544.599352874
Tajikistan,TJK,2033,123660708.227302,831.14,102779361036.03978,429531.0633,4688629.699,481894364.5978195,44146928.231104754
Tajikistan,TJK,2034,128918202.483084,831.14,107149074811.79044,429531.0633,4688629.699,502382334.3829335,46023856.035519585
Tajikistan,TJK,2035,134399221.626,831.14,111704569062.23363,429531.0633,4688629.699,523741360.0191852,47980582.32476949
Tajikistan,TJK,2036,140084009.033557,831.14,116429423268.15056,429531.0633,4688629.699,545894451.7724923,50010053.97577447
Tajikistan,TJK,2037,146009250.273198,831.14,121354128272.0658,429531.0633,4688629.699,568984569.9126632,52125367.75254501
Tajikistan,TJK,2038,152185116.005886,831.14,126487137317.13208,429531.0633,4688629.699,593051348.5665966,54330154.585600846
Tajikistan,TJK,2039,158622207.088864,831.14,131837261199.83842,429531.0633,4688629.699,618136098.2963828,56628198.98572643
Tajikistan,TJK,2040,165331572.772,831.14,137413683393.7201,429531.0633,4688629.699,644281877.0087792,59023445.54007414
Tajikistan,TJK,2041,172105859.819617,831.14,143044064330.47647,429531.0633,4688629.699,670680648.2855386,61441869.05062316
Tajikistan,TJK,2042,179157716.143532,831.14,148905144195.5352,429531.0633,4688629.699,698161081.4090637,63959384.917148046
Tajikistan,TJK,2043,186498514.852473,831.14,155006375634.4844,429531.0633,4688629.699,726767496.3341935,66580053.3445593
Tajikistan,TJK,2044,194140095.056317,831.14,161357598605.1073,429531.0633,4688629.699,756546028.9792272,69308100.90038633
Tajikistan,TJK,2045,202094780.96,831.14,167969056247.0944,429531.0633,4688629.699,787544705.6331282,72147927.33131196
Tajikistan,TJK,2046,210172667.298311,831.14,174682910698.3182,429531.0633,4688629.699,819023483.0078996,75031736.37258758
Tajikistan,TJK,2047,218573433.066684,831.14,181665123159.04373,429531.0633,4688629.699,851760491.7159851,78030813.51502949
Tajikistan,TJK,2048,227309984.008277,831.14,188926420108.63934,429531.0633,4688629.699,885806024.2471172,81149766.11472635
Tajikistan,TJK,2049,236395741.718891,831.14,196477956772.23904,429531.0633,4688629.699,921212383.321158,84393385.68739127
Tajikistan,TJK,2050,245844664.266,831.14,204331334258.04324,429531.0633,4688629.699,958033962.2385576,87766655.26936503
Tajikistan,TJK,2020,68909705.64,831.14,57273612745.6296,429531.0633,4688629.699,268534761.6881839,24600795.781662717
Tajikistan,TJK,2021,72590138.0651162,831.14,60332567351.440674,429531.0633,4688629.699,282877067.10088253,25914711.806083176
Tajikistan,TJK,2022,76467140.5192297,831.14,63554899171.152565,429531.0633,4688629.699,297985387.7708164,27298803.41890945
Tanzania,TZA,2038,874980663.565014,938.42,821099354302.6804,899792.8,62727133,51505208403.55836,738819287.086201
Tanzania,TZA,2039,926786673.272927,938.42,869715149932.7802,899792.8,62727133,54554737881.94845,782563429.9604361
Tanzania,TZA,2040,981660022.356,938.42,921209398179.3174,899792.8,62727133,57784824440.444,828897583.7740829
Tanzania,TZA,2041,1038307127.93225,938.42,974368174994.182,899792.8,62727133,61119322103.82733,876729468.408905
Tanzania,TZA,2042,1098223078.62503,938.42,1030594501443.3007,899792.8,62727133,64646238361.10261,927321512.1182716
Tanzania,TZA,2043,1161596504.52033,938.42,1090065391771.968,899792.8,62727133,68376676808.37734,980832991.0455961
Tanzania,TZA,2044,1228626920.68278,938.42,1152968074907.1343,899792.8,62727133,72322381779.45378,1037432372.4313002
Tanzania,TZA,2045,1299525355.278,938.42,1219500583899.9807,899792.8,62727133,76495775319.87175,1097297844.9889987
Tanzania,TZA,2046,1371810225.37362,938.42,1287334151695.1125,899792.8,62727133,80750780548.8215,1158334000.8893702
Tanzania,TZA,2047,1448115873.07356,938.42,1358940897609.6902,899792.8,62727133,85242466423.50243,1222765235.2947366
Tanzania,TZA,2048,1528665950.33322,938.42,1434530701111.7002,899792.8,62727133,89983998081.21686,1290780396.2392597
Tanzania,TZA,2049,1613696549.53672,938.42,1514325116016.2488,899792.8,62727133,94989272957.59166,1362578836.2505856
Tanzania,TZA,2050,1703456895.484,938.42,1598558019860.0952,899792.8,62727133,100272961519.98083,1438370996.6523707
Tanzania,TZA,2020,316894130.598,938.42,297379790035.77515,899792.8,62727133,18653781641.086143,267580193.93970224
Tanzania,TZA,2021,334049714.037292,938.42,313478932646.87555,899792.8,62727133,19663634700.838604,282066086.54734355
Tanzania,TZA,2022,352134043.119764,938.42,330449628744.4489,899792.8,62727133,20728157812.053673,297336196.7069282
Tanzania,TZA,2023,371197397.013875,938.42,348339061305.76056,899792.8,62727133,21850310627.621597,313432979.32168204
Tanzania,TZA,2024,391292776.83332,938.42,367196967635.92413,899792.8,62727133,23033213026.09531,330401187.66063756
Tanzania,TZA,2025,412476052.994,938.42,387075777650.62946,899792.8,62727133,24280153785.769463,348287997.7844373
Tanzania,TZA,2026,437031026.561391,938.42,410118655945.74054,899792.8,62727133,25725567477.289707,369021813.76565456
Tanzania,TZA,2027,463047774.024548,938.42,434533292100.11633,899792.8,62727133,27257027606.491844,390989927.5919816
Tanzania,TZA,2028,490613315.754985,938.42,460401347770.79297,899792.8,62727133,28879656574.997784,414265817.83445555
Tanzania,TZA,2029,519819852.504765,938.42,487809345987.52155,899792.8,62727133,30598881724.40228,438927337.29228073
Tanzania,TZA,2030,550765073.798,938.42,516848960553.5191,899792.8,62727133,32420453489.552345,465056973.3935405
Tanzania,TZA,2031,583692361.558869,938.42,547748585934.07385,899792.8,62727133,34358698400.44858,492860233.833661
Tanzania,TZA,2032,618588195.131496,938.42,580495534075.2985,899792.8,62727133,36412820571.84728,522325701.9931082
Tanzania,TZA,2033,655570263.304616,938.42,615200246490.3177,899792.8,62727133,38589747683.23094,553552752.3502133
Tanzania,TZA,2034,694763290.848002,938.42,651979767397.5819,899792.8,62727133,40896821582.857185,586646700.450019
Tanzania,TZA,2035,736299459.156,938.42,690958138461.1735,899792.8,62727133,43341823048.68645,621719158.088767
Tanzania,TZA,2036,779894407.612975,938.42,731868509992.168,899792.8,62727133,45908013364.79055,658530015.8376808
Tanzania,TZA,2037,826070533.479947,938.42,775201110028.2518,899792.8,62727133,48626143130.48979,697520377.3554288
Thailand,THA,2050,4683376062.16,489.28999999999996,2291529073454.266,367489.6482,14047106.88,32189353813.439445,842113213.0437802
Thailand,THA,2049,4616620359.61084,489.28999999999996,2258866175753.988,367489.6482,14047106.88,31730534598.433132,830109936.2587124
Thailand,THA,2048,4550816176.59881,489.28999999999996,2226668847048.0317,367489.6482,14047106.88,31278255280.850075,818277751.2595807
Thailand,THA,2047,4485949950.39599,489.28999999999996,2194930451229.254,367489.6482,14047106.88,30832422642.583958,806614219.3457057
Thailand,THA,2046,4422008311.59432,489.28999999999996,2163644446779.9849,367489.6482,14047106.88,30392944794.236923,795116936.5770603
Thailand,THA,2045,4358978081.35,489.28999999999996,2132804385423.7415,367489.6482,14047106.88,29959731156.18001,783783533.2787879
Thailand,THA,2044,4286089667.8162,489.28999999999996,2097140813565.7883,367489.6482,14047106.88,29458761150.568787,770677539.8031533
Thailand,THA,2043,4214420053.90201,489.28999999999996,2062073588173.7144,367489.6482,14047106.88,28966168087.501274,757790697.48047
Thailand,THA,2042,4143948859.51628,489.28999999999996,2027592737472.7205,367489.6482,14047106.88,28481811892.391087,745119341.7867249
Thailand,THA,2041,4074656045.35242,489.28999999999996,1993688456430.4854,367489.6482,14047106.88,28005554832.90125,732659869.47404
Thailand,THA,2040,4006521907.19,489.28999999999996,1960351103968.9949,367489.6482,14047106.88,27537261479.778465,720408737.5460476
Thailand,THA,2039,3926872206.65554,489.28999999999996,1921379301994.489,367489.6482,14047106.88,26989820412.136387,706087003.7487164
Thailand,THA,2038,3848805943.0627,489.28999999999996,1883182259881.1482,367489.6482,14047106.88,26453262479.070427,692049986.1802042
Thailand,THA,2037,3772291637.66727,489.28999999999996,1845744575394.2185,367489.6482,14047106.88,25927371323.74281,678292024.6786797
Thailand,THA,2020,2405622492.108,489.28999999999996,1177047029163.5232,367489.6482,14047106.88,16534105421.446486,432552598.66215825
Thailand,THA,2021,2478665016.45506,489.28999999999996,1212786005901.2961,367489.6482,14047106.88,17036134647.463818,445686302.6505504
Thailand,THA,2036,3697298437.52287,489.28999999999996,1809051152495.565,367489.6482,14047106.88,25411934890.49238,664807571.6063997
Thailand,THA,2022,2553925349.44852,489.28999999999996,1249610134231.6663,367489.6482,14047106.88,17553407113.883366,459218788.6159498
Thailand,THA,2035,3623796103.04,489.28999999999996,1773087195256.4414,367489.6482,14047106.88,24906745339.326664,651591189.6127144
Thailand,THA,2023,2631470830.97343,489.28999999999996,1287552362886.9895,367489.6482,14047106.88,18086385655.070087,473162164.87641853
Thailand,THA,2034,3538683706.50399,489.28999999999996,1731442550755.3372,367489.6482,14047106.88,24321758567.040047,636287213.8555895
Thailand,THA,2024,2711370845.57278,489.28999999999996,1326646641030.3054,367489.6482,14047106.88,18635547158.545696,487528907.39793867
Thailand,THA,2033,3455570351.81198,489.28999999999996,1690776017438.0835,367489.6482,14047106.88,23750511427.093502,621342683.8333184
Thailand,THA,2025,2793696884.53,489.28999999999996,1366927948631.6836,367489.6482,14047106.88,19201382991.68841,502331870.9574051
Thailand,THA,2032,3374409087.30408,489.28999999999996,1651064622327.0132,367489.6482,14047106.88,23192681215.61439,606749157.21442
Thailand,THA,2026,2873784316.31548,489.28999999999996,1406113928130.0012,367489.6482,14047106.88,19751832633.89877,516732312.77761424
Thailand,THA,2031,3295154064.07791,489.28999999999996,1612285932012.6804,367489.6482,14047106.88,22647952808.10254,592498389.9531491
Thailand,THA,2027,2956167629.50652,489.28999999999996,1446423259441.2449,367489.6482,14047106.88,20318062119.089138,531545574.7603604
Thailand,THA,2030,3217760510.088,489.28999999999996,1574418039980.9573,367489.6482,14047106.88,22116018481.41262,578582331.6323355
Thailand,THA,2028,3040912640.56536,489.28999999999996,1487888145902.2249,367489.6482,14047106.88,20900523810.973587,546783491.2985588
Thailand,THA,2029,3128087052.72706,489.28999999999996,1530541714028.823,367489.6482,14047106.88,21499683041.261272,562458236.0438772
Togo,TGO,2028,54859278.5420092,688.08,37747572379.18569,899792.8,62727133,2367796993.056308,33964993.84427016
Togo,TGO,2029,58148543.737775,688.08,40010849975.08823,899792.8,62727133,2509765907.8304057,36001474.72946457
Togo,TGO,2030,61635027.45,688.08,42409829687.796005,899792.8,62727133,2660247027.3337283,38160059.40230509
Togo,TGO,2031,65249663.0906251,688.08,44896988179.39732,899792.8,62727133,2816259348.828484,40397986.705506824
Togo,TGO,2032,69076281.9387709,688.08,47530008076.42949,899792.8,62727133,2981421138.1012664,42767159.05111311
Togo,TGO,2033,73127315.9197373,688.08,50317443538.05284,899792.8,62727133,3156268973.031431,45275273.40994648
Togo,TGO,2034,77415926.0390588,688.08,53268350388.95558,899792.8,62727133,3341370899.538618,47930478.14785944
Togo,TGO,2035,81956045.14,688.08,56392315539.931206,899792.8,62727133,3537328277.051232,50741399.49815822
Togo,TGO,2036,86620175.2268088,688.08,59601610170.06261,899792.8,62727133,3738638128.15167,53629099.69942912
Togo,TGO,2037,91549741.614619,688.08,62993546210.18705,899792.8,62727133,3951404551.2680492,56681139.3263936
Togo,TGO,2038,96759850.3207541,688.08,66578517808.70448,899792.8,62727133,4176279541.5294743,59906870.95894407
Togo,TGO,2039,102266467.048113,688.08,70367510646.4656,899792.8,62727133,4413952199.199764,63316179.43361311
Togo,TGO,2040,108086466.11,688.08,74372135600.96881,899792.8,62727133,4665150841.336006,66919512.13437542
Togo,TGO,2041,114024324.435469,688.08,78457857157.55751,899792.8,62727133,4921436440.817111,70595814.9737987
Togo,TGO,2042,120288386.056894,688.08,82768032678.02763,899792.8,62727133,5191801393.942986,74474079.87385398
Togo,TGO,2043,126896571.339575,688.08,87314992807.33476,899792.8,62727133,5477019166.719731,78565401.86009161
Togo,TGO,2044,133867785.125354,688.08,92111745589.05359,899792.8,62727133,5777905716.426728,82881485.47646219
Togo,TGO,2045,141221970.816,688.08,97172013679.0733,899792.8,62727133,6095321825.925051,87434678.26993167
Togo,TGO,2046,148653261.540264,688.08,102285336200.62486,899792.8,62727133,6416065887.806311,92035609.05890161
Togo,TGO,2047,156475596.813117,688.08,107667728655.16956,899792.8,62727133,6753687935.160732,96878647.03627525
Togo,TGO,2048,164709553.926533,688.08,113333349865.76884,899792.8,62727133,7109076110.365614,101976532.20909978
Togo,TGO,2049,173376792.977365,688.08,119297103711.86531,899792.8,62727133,7483165291.048968,107342674.98078969
Togo,TGO,2050,182500113.846,688.08,125574678335.15567,899792.8,62727133,7876939549.361528,112991191.42828906
Togo,TGO,2020,34485936.444,688.08,23729083148.38752,899792.8,62727133,1488457354.6169627,21351258.167520422
Togo,TGO,2021,36541837.8878326,688.08,25143707813.859856,899792.8,62727133,1577192704.1531265,22624127.25621484
Togo,TGO,2022,38720303.2282153,688.08,26642666245.270386,899792.8,62727133,1671218069.041686,23972879.26029733
Togo,TGO,2023,41028639.1912474,688.08,28230986054.713516,899792.8,62727133,1770848816.9751601,25402037.98893163
Togo,TGO,2024,43474588.0982388,688.08,29913994578.636158,899792.8,62727133,1876419116.4953892,26916396.941095848
Togo,TGO,2025,46066353.834,688.08,31697336746.09872,899792.8,62727133,1988283057.8183217,28521035.38331506
Togo,TGO,2026,48828410.8349133,688.08,33597852927.287144,899792.8,62727133,2107496989.0843801,30231106.1594319
Togo,TGO,2027,51756075.8825104,688.08,35612320693.23776,899792.8,62727133,2233858776.5633774,32043709.751066353
Tonga,TON,2020,1181796.946,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2021,1187059.969201,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2022,1192346.43078819,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2023,1197656.43514224,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2024,1202990.0871087,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2025,1208347.492,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2026,1239911.55713788,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2027,1272300.12864882,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2028,1305534.74402353,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2029,1339637.5033481,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2030,1374631.084,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2031,1420507.21531495,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2032,1467914.38972133,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2033,1516903.70335303,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2034,1567527.95759633,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2035,1619841.716,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2036,1680194.72573295,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2037,1742796.40318933,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2038,1807730.53054591,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2039,1875084.01158479,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2040,1944946.988,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2041,2021785.13944648,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2042,2101658.90140273,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2043,2184688.20037652,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2044,2270997.70075858,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2045,2360716.992,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2046,2456138.21012108,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2047,2555416.39580692,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2048,2658707.44938125,NA,NA,367489.6482,14047106.88,NA,NA
Tonga,TON,2049,2766173.57272737,NA,NA,367489.6482,14047106.88,NA,NA
