Country,iso3c,year,operational_3.1,average_3.2
Mongolia,MNG,2049,25894794.80924249,0.12855288673439574
Mongolia,MNG,2050,26864338.035587404,0.12855288673439574
Mozambique,MOZ,2020,300000.00000000006,0.006017076395990606
Mozambique,MOZ,2021,314086.6888929823,0.006017076395990606
Mozambique,MOZ,2022,328834.8271325235,0.006017076395990606
Mozambique,MOZ,2023,344275.47348916845,0.006017076395990606
Mozambique,MOZ,2024,360441.1451175888,0.006017076395990606
Mozambique,MOZ,2025,382397.43118307355,0.006017076395990606
Mozambique,MOZ,2026,410826.12595741055,0.006017076395990606
Mozambique,MOZ,2027,441368.3042979735,0.006017076395990606
Mozambique,MOZ,2028,474181.0895908398,0.006017076395990606
Mozambique,MOZ,2029,509433.2862963316,0.006017076395990606
Mozambique,MOZ,2030,553583.4040435678,0.006017076395990606
Mozambique,MOZ,2031,592198.432001676,0.006017076395990606
Mozambique,MOZ,2032,633507.0385123809,0.006017076395990606
Mozambique,MOZ,2033,677697.1132601574,0.006017076395990606
Mozambique,MOZ,2034,724969.6521125154,0.006017076395990606
Mozambique,MOZ,2035,781142.0484276753,0.006017076395990606
Mozambique,MOZ,2036,832846.9263353595,0.006017076395990606
Mozambique,MOZ,2037,887974.2219772189,0.006017076395990606
Mozambique,MOZ,2038,946750.4699399526,0.006017076395990606
Mozambique,MOZ,2039,1009417.1994494193,0.006017076395990606
Mozambique,MOZ,2040,1084091.9165842803,0.006017076395990606
Mozambique,MOZ,2041,1152317.0715098479,0.006017076395990606
Mozambique,MOZ,2042,1224835.8400058246,0.006017076395990606
Mozambique,MOZ,2043,1301918.43204846,0.006017076395990606
Mozambique,MOZ,2044,1383852.0627380244,0.006017076395990606
Mozambique,MOZ,2045,1481494.2572840848,0.006017076395990606
Mozambique,MOZ,2046,1570030.9284408172,0.006017076395990606
Mozambique,MOZ,2047,1663858.704912994,0.006017076395990606
Mozambique,MOZ,2048,1763293.7923484354,0.006017076395990606
Mozambique,MOZ,2049,1868671.2933939395,0.006017076395990606
Mozambique,MOZ,2050,1994331.4122976854,0.006017076395990606
Mauritania,MRT,2020,190000.00303897285,0.006110104140936563
Mauritania,MRT,2021,199238.6687259097,0.006110104140936563
Mauritania,MRT,2022,208926.56042500335,0.006110104140936563
Mauritania,MRT,2023,219085.52155140016,0.006110104140936563
Mauritania,MRT,2024,229738.45764659805,0.006110104140936563
Mauritania,MRT,2025,244121.51319751947,0.006110104140936563
Mauritania,MRT,2026,256886.08333216253,0.006110104140936563
Mauritania,MRT,2027,270318.08440555446,0.006110104140936563
Mauritania,MRT,2028,284452.4148947533,0.006110104140936563
Mauritania,MRT,2029,299325.7980404447,0.006110104140936563
Mauritania,MRT,2030,318589.4048009207,0.006110104140936563
Mauritania,MRT,2031,335306.05558759323,0.006110104140936563
Mauritania,MRT,2032,352899.8429309513,0.006110104140936563
Mauritania,MRT,2033,371416.790914939,0.006110104140936563
Mauritania,MRT,2034,390905.3385454271,0.006110104140936563
Mauritania,MRT,2035,414388.47456466296,0.006110104140936563
Mauritania,MRT,2036,435874.29404305585,0.006110104140936563
Mauritania,MRT,2037,458474.14170271775,0.006110104140936563
Mauritania,MRT,2038,482245.77930553566,0.006110104140936563
Mauritania,MRT,2039,507249.9635296768,0.006110104140936563
Mauritania,MRT,2040,537447.2541265601,0.006110104140936563
Mauritania,MRT,2041,564482.116633225,0.006110104140936563
Mauritania,MRT,2042,592876.8963878478,0.006110104140936563
Mauritania,MRT,2043,622700.0004304434,0.006110104140936563
Mauritania,MRT,2044,654023.2768362301,0.006110104140936563
Mauritania,MRT,2045,691850.0259588296,0.006110104140936563
Mauritania,MRT,2046,725208.796652336,0.006110104140936563
Mauritania,MRT,2047,760176.0193808624,0.006110104140936563
Mauritania,MRT,2048,796829.2484995356,0.006110104140936563
Mauritania,MRT,2049,835249.7777836624,0.006110104140936563
Mauritania,MRT,2050,881705.705175854,0.006110104140936563
Mauritius,MUS,2020,1800000,0.05556950543994459
Mauritius,MUS,2021,1882367.386266889,0.05556950543994459
Mauritius,MUS,2022,1968503.8760451323,0.05556950543994459
Mauritius,MUS,2023,2058581.942226286,0.05556950543994459
Mauritius,MUS,2024,2152781.9500026163,0.05556950543994459
Mauritius,MUS,2025,2281309.751589636,0.05556950543994459
Mauritius,MUS,2026,2344162.8887196197,0.05556950543994459
Mauritius,MUS,2027,2408747.713904821,0.05556950543994459
Mauritius,MUS,2028,2475111.937468981,0.05556950543994459
Mauritius,MUS,2029,2543304.5842191195,0.05556950543994459
Mauritius,MUS,2030,2643349.3183822935,0.05556950543994459
Mauritius,MUS,2031,2706484.7201225674,0.05556950543994459
Mauritius,MUS,2032,2771128.087126904,0.05556950543994459
Mauritius,MUS,2033,2837315.436577027,0.05556950543994459
Mauritius,MUS,2034,2905083.645911465,0.05556950543994459
Mauritius,MUS,2035,2995957.582093465,0.05556950543994459
Mauritius,MUS,2036,3059723.20413256,0.05556950543994459
Mauritius,MUS,2037,3124846.0064529576,0.05556950543994459
Mauritius,MUS,2038,3191354.8751261323,0.05556950543994459
Mauritius,MUS,2039,3259279.311031435,0.05556950543994459
Mauritius,MUS,2040,3352959.398514333,0.05556950543994459
Mauritius,MUS,2041,3417131.4165814626,0.05556950543994459
Mauritius,MUS,2042,3482531.6176992506,0.05556950543994459
Mauritius,MUS,2043,3549183.507963525,0.05556950543994459
Mauritius,MUS,2044,3617111.0433513713,0.05556950543994459
Mauritius,MUS,2045,3712783.6717019617,0.05556950543994459
Mauritius,MUS,2046,3776691.8819373534,0.05556950543994459
Mauritius,MUS,2047,3841700.145312557,0.05556950543994459
Mauritius,MUS,2048,3907827.3970614905,0.05556950543994459
Mauritius,MUS,2049,3975092.898350594,0.05556950543994459
Mauritius,MUS,2050,4072071.2870353423,0.05556950543994459
Malawi,MWI,2020,10000.000048747625,2.665337764794977e-4
Malawi,MWI,2021,10251.560369826753,2.665337764794977e-4
Malawi,MWI,2022,10509.448950389175,2.665337764794977e-4
Malawi,MWI,2023,10773.824984332863,2.665337764794977e-4
Malawi,MWI,2024,11044.851670242584,2.665337764794977e-4
Malawi,MWI,2025,11473.665596293675,2.665337764794977e-4
Malawi,MWI,2026,12057.87565150247,2.665337764794977e-4
Malawi,MWI,2027,12671.832206270868,2.665337764794977e-4
Malawi,MWI,2028,13317.049877179243,2.665337764794977e-4
Malawi,MWI,2029,13995.120401256425,2.665337764794977e-4
Malawi,MWI,2030,14876.40205996875,2.665337764794977e-4
Malawi,MWI,2031,15638.967547341317,2.665337764794977e-4
Malawi,MWI,2032,16440.62219889401,2.665337764794977e-4
Malawi,MWI,2033,17283.36972811977,2.665337764794977e-4
Malawi,MWI,2034,18169.316559015762,2.665337764794977e-4
Malawi,MWI,2035,19238.65739003729,2.665337764794977e-4
Malawi,MWI,2036,20249.224103578286,2.665337764794977e-4
Malawi,MWI,2037,21312.873787610042,2.665337764794977e-4
Malawi,MWI,2038,22432.394780317813,2.665337764794977e-4
Malawi,MWI,2039,23610.721885500287,2.665337764794977e-4
Malawi,MWI,2040,25032.436697437905,2.665337764794977e-4
Malawi,MWI,2041,26359.329198837015,2.665337764794977e-4
Malawi,MWI,2042,27756.556191901855,2.665337764794977e-4
Malawi,MWI,2043,29227.845891776225,2.665337764794977e-4
Malawi,MWI,2044,30777.124134825415,2.665337764794977e-4
Malawi,MWI,2045,32641.016929492554,2.665337764794977e-4
Malawi,MWI,2046,34366.731640929735,2.665337764794977e-4
Malawi,MWI,2047,36183.68405098716,2.665337764794977e-4
Malawi,MWI,2048,38096.69785247703,2.665337764794977e-4
Malawi,MWI,2049,40110.85176450771,2.665337764794977e-4
Malawi,MWI,2050,42529.72903532002,2.665337764794977e-4
Malaysia,MYS,2020,59400000.00000001,0.04807669927777112
Malaysia,MYS,2021,62002160.93870495,0.04807669927777112
Malaysia,MYS,2022,64718315.842913635,0.04807669927777112
Malaysia,MYS,2023,67553458.49451631,0.04807669927777112
Malaysia,MYS,2024,70512801.44011997,0.04807669927777112
Malaysia,MYS,2025,73601785.57456675,0.04807669927777112
Malaysia,MYS,2026,76310130.74834627,0.04807669927777112
Malaysia,MYS,2027,79118135.6453658,0.04807669927777112
Malaysia,MYS,2028,82029467.47190785,0.04807669927777112
Malaysia,MYS,2029,85047928.37745436,0.04807669927777112
Malaysia,MYS,2030,88866089.78448413,0.04807669927777112
Malaysia,MYS,2031,91711555.96513015,0.04807669927777112
Malaysia,MYS,2032,94648133.13991165,0.04807669927777112
Malaysia,MYS,2033,97678738.65618944,0.04807669927777112
Malaysia,MYS,2034,100806383.27393284,0.04807669927777112
Malaysia,MYS,2035,104290534.80724074,0.04807669927777112
Malaysia,MYS,2036,107056913.3752116,0.04807669927777112
Malaysia,MYS,2037,109896672.04805464,0.04807669927777112
Malaysia,MYS,2038,112811757.28380471,0.04807669927777112
Malaysia,MYS,2039,115804167.17164226,0.04807669927777112
Malaysia,MYS,2040,119086221.96822892,0.04807669927777112
Malaysia,MYS,2041,121761717.06200223,0.04807669927777112
Malaysia,MYS,2042,124497322.16580436,0.04807669927777112
Malaysia,MYS,2043,127294387.76363139,0.04807669927777112
Malaysia,MYS,2044,130154294.68063253,0.04807669927777112
Malaysia,MYS,2045,133236079.74329041,0.04807669927777112
Malaysia,MYS,2046,135839121.7769044,0.04807669927777112
Malaysia,MYS,2047,138493019.61355472,0.04807669927777112
Malaysia,MYS,2048,141198766.82640278,0.04807669927777112
Malaysia,MYS,2049,143957376.40011403,0.04807669927777112
Malaysia,MYS,2050,146882277.95831954,0.04807669927777112
Namibia,NAM,2020,0,0
Namibia,NAM,2021,0,0
Namibia,NAM,2022,0,0
Namibia,NAM,2023,0,0
Namibia,NAM,2024,0,0
Namibia,NAM,2025,0,0
Namibia,NAM,2026,0,0
Namibia,NAM,2027,0,0
Namibia,NAM,2028,0,0
Namibia,NAM,2029,0,0
Namibia,NAM,2030,0,0
Namibia,NAM,2031,0,0
Namibia,NAM,2032,0,0
Namibia,NAM,2033,0,0
Namibia,NAM,2034,0,0
Namibia,NAM,2035,0,0
Namibia,NAM,2036,0,0
Namibia,NAM,2037,0,0
Namibia,NAM,2038,0,0
Namibia,NAM,2039,0,0
Namibia,NAM,2040,0,0
Namibia,NAM,2041,0,0
Namibia,NAM,2042,0,0
Namibia,NAM,2043,0,0
Namibia,NAM,2044,0,0
Namibia,NAM,2045,0,0
Namibia,NAM,2046,0,0
Namibia,NAM,2047,0,0
Namibia,NAM,2048,0,0
Namibia,NAM,2049,0,0
Namibia,NAM,2050,0,0
Niger,NER,2020,500000,0.013092432850035448
Niger,NER,2021,535572.014055556,0.013092432850035448
Niger,NER,2022,573674.7644790491,0.013092432850035448
Niger,NER,2023,614488.2980497824,0.013092432850035448
Niger,NER,2024,658205.4708001853,0.013092432850035448
Niger,NER,2025,714433.2974419168,0.013092432850035448
Niger,NER,2026,771476.5977790409,0.013092432850035448
Niger,NER,2027,833074.470425437,0.013092432850035448
Niger,NER,2028,899590.5712144431,0.013092432850035448
Niger,NER,2029,971417.5917606155,0.013092432850035448
Niger,NER,2030,1061010.5168539265,0.013092432850035448
Niger,NER,2031,1145031.189363464,0.013092432850035448
Niger,NER,2032,1235705.399511712,0.013092432850035448
Niger,NER,2033,1333560.0362390638,0.013092432850035448
Niger,NER,2034,1439163.7124485013,0.013092432850035448
Niger,NER,2035,1564349.6374034788,0.013092432850035448
Niger,NER,2036,1686474.8580926517,0.013092432850035448
Niger,NER,2037,1818134.117190996,0.013092432850035448
Niger,NER,2038,1960071.7154078544,0.013092432850035448
Niger,NER,2039,2113090.0593172787,0.013092432850035448
Niger,NER,2040,2294691.394493314,0.013092432850035448
Niger,NER,2041,2469223.9324594205,0.013092432850035448
Niger,NER,2042,2657031.2867611735,0.013092432850035448
Niger,NER,2043,2859123.130155293,0.013092432850035448
Niger,NER,2044,3076585.9303649846,0.013092432850035448
Niger,NER,2045,3334338.272483939,0.013092432850035448
Niger,NER,2046,3579040.8134131315,0.013092432850035448
Niger,NER,2047,3841701.7402779507,0.013092432850035448
Niger,NER,2048,4123638.994543938,0.013092432850035448
Niger,NER,2049,4426267.239604357,0.013092432850035448
Niger,NER,2050,4784656.949092433,0.013092432850035448
Nigeria,NGA,2020,13000000,0.009868746653614745
Nigeria,NGA,2021,13411689.850470837,0.009868746653614745
Nigeria,NGA,2022,13836417.280401725,0.009868746653614745
Nigeria,NGA,2023,14274595.169726394,0.009868746653614745
Nigeria,NGA,2024,14726649.473646114,0.009868746653614745
Nigeria,NGA,2025,15395593.23185922,0.009868746653614745
Nigeria,NGA,2026,15966852.740597805,0.009868746653614745
Nigeria,NGA,2027,16559309.056851996,0.009868746653614745
Nigeria,NGA,2028,17173748.69645562,0.009868746653614745
Nigeria,NGA,2029,17810987.359220188,0.009868746653614745
Nigeria,NGA,2030,18683728.28638141,0.009868746653614745
Nigeria,NGA,2031,19425163.79344654,0.009868746653614745
Nigeria,NGA,2032,20196022.04755181,0.009868746653614745
Nigeria,NGA,2033,20997470.64592603,0.009868746653614745
Nigeria,NGA,2034,21830723.52012861,0.009868746653614745
Nigeria,NGA,2035,22861002.656058148,0.009868746653614745
Nigeria,NGA,2036,23813504.823155873,0.009868746653614745
Nigeria,NGA,2037,24805692.93019138,0.009868746653614745
Nigeria,NGA,2038,25839220.48923335,0.009868746653614745
Nigeria,NGA,2039,26915809.905821707,0.009868746653614745
Nigeria,NGA,2040,28242018.40530021,0.009868746653614745
Nigeria,NGA,2041,29465597.818460997,0.009868746653614745
Nigeria,NGA,2042,30742188.54826443,0.009868746653614745
Nigeria,NGA,2043,32074087.298677545,0.009868746653614745
Nigeria,NGA,2044,33463690.27787603,0.009868746653614745
Nigeria,NGA,2045,35163959.7421791,0.009868746653614745
Nigeria,NGA,2046,36725453.06558376,0.009868746653614745
Nigeria,NGA,2047,38356286.17372581,0.009868746653614745
Nigeria,NGA,2048,40059538.17406949,0.009868746653614745
Nigeria,NGA,2049,41838424.90514636,0.009868746653614745
Nigeria,NGA,2050,44004885.433694504,0.009868746653614745
Nicaragua,NIC,2020,1500000,0.029768701925732124
Nicaragua,NIC,2021,1571880.1300434954,0.029768701925732124
Nicaragua,NIC,2022,1647204.7621503712,0.029768701925732124
Nicaragua,NIC,2023,1726138.9571581262,0.029768701925732124
Nicaragua,NIC,2024,1808855.6856339057,0.029768701925732124
Nicaragua,NIC,2025,1895536.2069094263,0.029768701925732124
Nicaragua,NIC,2026,1967875.359390254,0.029768701925732124
Nicaragua,NIC,2027,2042975.183475544,0.029768701925732124
Nicaragua,NIC,2028,2120941.0343905967,0.029768701925732124
Nicaragua,NIC,2029,2201882.288021294,0.029768701925732124
Nicaragua,NIC,2030,2302701.4681470357,0.029768701925732124
Nicaragua,NIC,2031,2403739.943403493,0.029768701925732124
Nicaragua,NIC,2032,2509211.808581905,0.029768701925732124
Nicaragua,NIC,2033,2619311.5930053825,0.029768701925732124
Nicaragua,NIC,2034,2734242.3616003185,0.029768701925732124
Nicaragua,NIC,2035,2856383.865827998,0.029768701925732124
Nicaragua,NIC,2036,2989971.614448676,0.029768701925732124
Nicaragua,NIC,2037,3129807.013042117,0.029768701925732124
Nicaragua,NIC,2038,3276182.2525508683,0.029768701925732124
Nicaragua,NIC,2039,3429403.189143165,0.029768701925732124
Nicaragua,NIC,2040,3592291.7305945326,0.029768701925732124
Nicaragua,NIC,2041,3763040.906717032,0.029768701925732124
Nicaragua,NIC,2042,3941906.1500559575,0.029768701925732124
Nicaragua,NIC,2043,4129273.2343442026,0.029768701925732124
Nicaragua,NIC,2044,4325546.269950994,0.029768701925732124
Nicaragua,NIC,2045,4534035.5680720685,0.029768701925732124
Nicaragua,NIC,2046,4747095.150240395,0.029768701925732124
Nicaragua,NIC,2047,4970166.648917142,0.029768701925732124
Nicaragua,NIC,2048,5203720.535653748,0.029768701925732124
Nicaragua,NIC,2049,5448249.3900047,0.029768701925732124
Nicaragua,NIC,2050,5707543.707779312,0.029768701925732124
Netherlands,NLD,2020,52500000,0.038894091864371025
Netherlands,NLD,2021,53683171.1788679,0.038894091864371025
Netherlands,NLD,2022,54893007.00608822,0.038894091864371025
Netherlands,NLD,2023,56130108.412011966,0.038894091864371025
Netherlands,NLD,2024,57395089.86991335,0.038894091864371025
Netherlands,NLD,2025,58688579.70120123,0.038894091864371025
Netherlands,NLD,2026,59156354.45773767,0.038894091864371025
Netherlands,NLD,2027,59627857.59250319,0.038894091864371025
Netherlands,NLD,2028,60103118.82237328,0.038894091864371025
Netherlands,NLD,2029,60582168.101080574,0.038894091864371025
Netherlands,NLD,2030,61576454.02466711,0.038894091864371025
Netherlands,NLD,2031,62029622.55626818,0.038894091864371025
Netherlands,NLD,2032,62486126.156789444,0.038894091864371025
Netherlands,NLD,2033,62945989.370487444,0.038894091864371025
Netherlands,NLD,2034,63409236.92225091,0.038894091864371025
Netherlands,NLD,2035,63997397.00457635,0.038894091864371025
Netherlands,NLD,2036,64492494.42471131,0.038894091864371025
Netherlands,NLD,2037,64991422.023367524,0.038894091864371025
Netherlands,NLD,2038,65494209.4316174,0.038894091864371025
Netherlands,NLD,2039,66000886.509765625,0.038894091864371025
Netherlands,NLD,2040,66619125.18973122,0.038894091864371025
Netherlands,NLD,2041,67165548.6561264,0.038894091864371025
Netherlands,NLD,2042,67716453.99771546,0.038894091864371025
Netherlands,NLD,2043,68271877.9757404,0.038894091864371025
Netherlands,NLD,2044,68831857.65296623,0.038894091864371025
Netherlands,NLD,2045,69496066.24025212,0.038894091864371025
Netherlands,NLD,2046,70058596.22310941,0.038894091864371025
Netherlands,NLD,2047,70625679.55695094,0.038894091864371025
Netherlands,NLD,2048,71197353.09848799,0.038894091864371025
Netherlands,NLD,2049,71773654.00276539,0.038894091864371025
Netherlands,NLD,2050,72446878.25692286,0.038894091864371025
Norway,NOR,2020,2400000.0000000005,0.004925073431275067
Norway,NOR,2021,2449651.2848164197,0.004925073431275067
Norway,NOR,2022,2500329.757167806,0.004925073431275067
Norway,NOR,2023,2552056.6675461833,0.004925073431275067
Norway,NOR,2024,2604853.706074508,0.004925073431275067
Norway,NOR,2025,2658743.0116017624,0.004925073431275067
Norway,NOR,2026,2687301.4639513986,0.004925073431275067
Norway,NOR,2027,2716166.672236847,0.004925073431275067
Norway,NOR,2028,2745341.9314267193,0.004925073431275067
Norway,NOR,2029,2774830.5718819983,0.004925073431275067
Norway,NOR,2030,2828124.7275804863,0.004925073431275067
Norway,NOR,2031,2858694.7816726314,0.004925073431275067
Norway,NOR,2032,2889595.2767096483,0.004925073431275067
Norway,NOR,2033,2920829.784527481,0.004925073431275067
Norway,NOR,2034,2952401.9155711285,0.004925073431275067
Norway,NOR,2035,2989992.0166635225,0.004925073431275067
Norway,NOR,2036,3023136.765289777,0.004925073431275067
Norway,NOR,2037,3056648.9310714537,0.004925073431275067
Norway,NOR,2038,3090532.586912155,0.004925073431275067
Norway,NOR,2039,3124791.8508645575,0.004925073431275067
Norway,NOR,2040,3164544.093235054,0.004925073431275067
Norway,NOR,2041,3201890.2445458095,0.004925073431275067
Norway,NOR,2042,3239677.133914443,0.004925073431275067
Norway,NOR,2043,3277909.962681091,0.004925073431275067
Norway,NOR,2044,3316593.9935691464,0.004925073431275067
Norway,NOR,2045,3360552.543382601,0.004925073431275067
Norway,NOR,2046,3402179.6578586497,0.004925073431275067
Norway,NOR,2047,3444322.4067838644,0.004925073431275067
Norway,NOR,2048,3486987.1773145148,0.004925073431275067
Norway,NOR,2049,3530180.435724478,0.004925073431275067
