Country,iso3c,year,residential_building_stock_m2,Region,period,residential,total_building_stock_m2
Niger,NER,2032,69984714.79609846,Africa,2030,0.7414956504672269,94383176.4245685
Niger,NER,2033,75526754.86935997,Africa,2030,0.7414956504672269,101857313.42020617
Niger,NER,2034,81507665.17683084,Africa,2030,0.7414956504672269,109923322.0390055
Niger,NER,2035,87962199.542,Africa,2035,0.7361776186790023,119485022.78545147
Niger,NER,2036,94829208.53699817,Africa,2035,0.7361776186790023,128812946.94500461
Niger,NER,2037,102232309.31668238,Africa,2035,0.7361776186790023,138869080.94289544
Niger,NER,2038,110213353.34823693,Africa,2035,0.7361776186790023,149710274.46610487
Niger,NER,2039,118817459.34776776,Africa,2035,0.7361776186790023,161397815.3274666
Niger,NER,2040,128093268.34700003,Africa,2040,0.7308401113976266,175268525.0157385
Niger,NER,2041,137835948.02698892,Africa,2040,0.7308401113976266,188599319.98450044
Niger,NER,2042,148319648.75025177,Africa,2040,0.7308401113976266,202944045.40359965
Niger,NER,2043,159600732.0317528,Africa,2040,0.7308401113976266,218379820.07656825
Niger,NER,2044,171739846.20178735,Africa,2040,0.7308401113976266,234989628.40635496
Niger,NER,2045,184802252.45800003,Africa,2045,0.7256345586793843,254676751.88228375
Niger,NER,2046,198364637.87015036,Africa,2045,0.7256345586793843,273367131.5643556
Niger,NER,2047,212922348.26141316,Africa,2045,0.7256345586793843,293429172.7352682
Niger,NER,2048,228548429.17532235,Africa,2045,0.7256345586793843,314963539.7620369
Niger,NER,2049,245321286.8682865,Africa,2045,0.7256345586793843,338078284.63236094
Niger,NER,2050,263325081.72500002,Africa,2050,0.7205461095530795,365452090.06586415
Nigeria,NGA,2020,1001140301.477,Africa,2020,0.76,1317289870.3644736
Nigeria,NGA,2021,1032844863.0935688,Africa,2020,0.76,1359006398.8073273
Nigeria,NGA,2022,1065553459.035612,Africa,2020,0.76,1402044025.0468578
Nigeria,NGA,2023,1099297885.5140007,Africa,2020,0.76,1446444586.2026324
Nigeria,NGA,2024,1134110945.676321,Africa,2020,0.76,1492251244.3109486
Nigeria,NGA,2025,1170026481.495,Africa,2025,0.75,1560035308.6599998
Nigeria,NGA,2026,1213440771.7379262,Africa,2025,0.75,1617921028.9839017
Nigeria,NGA,2027,1258465966.2014897,Africa,2025,0.75,1677954621.6019862
Nigeria,NGA,2028,1305161838.1168888,Africa,2025,0.75,1740215784.1558516
Nigeria,NGA,2029,1353590378.6244485,Africa,2025,0.75,1804787171.4992647
Nigeria,NGA,2030,1403815879.0700004,Africa,2030,0.7414956504672269,1893222000.9455702
Nigeria,NGA,2031,1459524189.6475537,Africa,2030,0.7414956504672269,1968351653.4829123
Nigeria,NGA,2032,1517443200.298866,Africa,2030,0.7414956504672269,2046462712.6844287
Nigeria,NGA,2033,1577660639.3137655,Africa,2030,0.7414956504672269,2127673491.165672
Nigeria,NGA,2034,1640267716.3466146,Africa,2030,0.7414956504672269,2212106996.5994525
Nigeria,NGA,2035,1705359260.569,Africa,2035,0.7361776186790023,2316505171.1692863
Nigeria,NGA,2036,1776412941.6262343,Africa,2035,0.7361776186790023,2413022206.262982
Nigeria,NGA,2037,1850427069.615981,Africa,2035,0.7361776186790023,2513560617.254826
Nigeria,NGA,2038,1927524991.364327,Africa,2035,0.7361776186790023,2618287954.50625
Nigeria,NGA,2039,2007835192.9347296,Africa,2035,0.7361776186790023,2727378749.353438
Nigeria,NGA,2040,2091491513.7540002,Africa,2040,0.7308401113976266,2861763443.3806915
Nigeria,NGA,2041,2182104936.714932,Africa,2040,0.7308401113976266,2985748733.1147847
Nigeria,NGA,2042,2276644166.8649917,Africa,2040,0.7308401113976266,3115105659.0356503
Nigeria,NGA,2043,2375279288.961853,Africa,2040,0.7308401113976266,3250066946.1333656
Nigeria,NGA,2044,2478187756.648974,Africa,2040,0.7308401113976266,3390875402.158478
Nigeria,NGA,2045,2585554711.711,Africa,2045,0.7256345586793843,3563163690.0212827
Nigeria,NGA,2046,2700369040.052737,Africa,2045,0.7256345586793843,3721389792.9107223
Nigeria,NGA,2047,2820281821.7100654,Africa,2045,0.7256345586793843,3886642095.4961486
Nigeria,NGA,2048,2945519458.9673204,Africa,2045,0.7256345586793843,4059232603.7062054
Nigeria,NGA,2049,3076318407.744952,Africa,2045,0.7256345586793843,4239487178.4272313
Nigeria,NGA,2050,3212925624.042,Africa,2050,0.7205461095530795,4459014602.1811495
Nicaragua,NIC,2020,34768059.507,Latin and South America,2020,0.69,50388492.039130434
Nicaragua,NIC,2021,36434147.93281543,Latin and South America,2020,0.69,52803112.946109325
Nicaragua,NIC,2022,38180075.46043859,Latin and South America,2020,0.69,55333442.69628781
Nicaragua,NIC,2023,40009667.986549765,Latin and South America,2020,0.69,57985026.067463435
Nicaragua,NIC,2024,41926934.74512994,Latin and South America,2020,0.69,60763673.54366659
Nicaragua,NIC,2025,43936077.092999995,Latin and South America,2025,0.69,63675474.04782608
Nicaragua,NIC,2026,45612805.06509291,Latin and South America,2025,0.69,66105514.58709117
Nicaragua,NIC,2027,47353521.833601296,Latin and South America,2025,0.69,68628292.51246566
Nicaragua,NIC,2028,49160669.396353595,Latin and South America,2025,0.69,71247346.9512371
Nicaragua,NIC,2029,51036782.944889106,Latin and South America,2025,0.69,73966352.09404218
Nicaragua,NIC,2030,52984494.421000004,Latin and South America,2030,0.6849692167754552,77353103.06414725
Nicaragua,NIC,2031,55309360.49790402,Latin and South America,2030,0.6849692167754552,80747220.66821784
Nicaragua,NIC,2032,57736237.5939676,Latin and South America,2030,0.6849692167754552,84290266.16081427
Nicaragua,NIC,2033,60269601.7726222,Latin and South America,2030,0.6849692167754552,87988774.23476918
Nicaragua,NIC,2034,62914125.49906071,Latin and South America,2030,0.6849692167754552,91849566.31370057
Nicaragua,NIC,2035,65674686.25800001,Latin and South America,2035,0.6844493776447149,95952583.78931646
Nicaragua,NIC,2036,68746168.9055301,Latin and South America,2035,0.6844493776447149,100440107.26124872
Nicaragua,NIC,2037,71961299.07072045,Latin and South America,2035,0.6844493776447149,105137503.84045821
Nicaragua,NIC,2038,75326794.8801887,Latin and South America,2035,0.6844493776447149,110054588.90093324
Nicaragua,NIC,2039,78849688.65481064,Latin and South America,2035,0.6844493776447149,115201636.86340593
Nicaragua,NIC,2040,82537341.604,Latin and South America,2040,0.6839727127465678,120673442.17953113
Nicaragua,NIC,2041,86460514.92486274,Latin and South America,2040,0.6839727127465678,126409304.51402223
Nicaragua,NIC,2042,90570164.91927011,Latin and South America,2040,0.6839727127465678,132417804.44072928
Nicaragua,NIC,2043,94875155.21544655,Latin and South America,2040,0.6839727127465678,138711900.9974315
Nicaragua,NIC,2044,99384770.74849534,Latin and South America,2040,0.6839727127465678,145305169.19221067
Nicaragua,NIC,2045,104108737.786,Latin and South America,2045,0.6835372013487429,152308810.08462244
Nicaragua,NIC,2046,109000927.94192965,Latin and South America,2045,0.6835372013487429,159465977.4579219
Nicaragua,NIC,2047,114123007.77888659,Latin and South America,2045,0.6835372013487429,166959468.41474202
Nicaragua,NIC,2048,119485780.07921536,Latin and South America,2045,0.6835372013487429,174805087.1897656
Nicaragua,NIC,2049,125100555.26051356,Latin and South America,2045,0.6835372013487429,183019380.67696604
Nicaragua,NIC,2050,130979175.23000002,Latin and South America,2050,0.6831450139550765,191729680.45495123
Netherlands,NLD,2020,944873584.6090001,Europe,2020,0.7,1349819406.584286
Netherlands,NLD,2021,966167816.8562946,Europe,2020,0.7,1380239738.3661354
Netherlands,NLD,2022,987941948.5678006,Europe,2020,0.7,1411345640.8111439
Netherlands,NLD,2023,1010206795.0428483,Europe,2020,0.7,1443152564.3469262
Netherlands,NLD,2024,1032973415.320776,Europe,2020,0.7,1475676307.6011086
Netherlands,NLD,2025,1056253117.674,Europe,2025,0.7,1508933025.2485716
Netherlands,NLD,2026,1064671936.9311085,Europe,2025,0.7,1520959909.9015837
Netherlands,NLD,2027,1073157858.0187328,Europe,2025,0.7,1533082654.3124754
Netherlands,NLD,2028,1081711415.7690763,Europe,2025,0.7,1545302022.527252
Netherlands,NLD,2029,1090333149.2772005,Europe,2025,0.7,1557618784.681715
Netherlands,NLD,2030,1099023601.935,Europe,2030,0.6941862049680265,1583182716.7836328
